TEI,TEO,TCI,TCO,kW,TEA,TCA,TRE,TRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,TO_sump,PO_net,label,fault_name,fault_short,is_fault
51.1,44.98,86.02,92.04,63.52,4.8,7.5,40.0,99.2,10.3,43.4,3.4,132.6,33.4,116.7,112.8,6,Refrigerant overcharge,RO,1
51.1,45.02,86.07,92.08,63.6,4.8,7.5,40.1,99.2,10.3,43.4,3.3,132.9,33.4,116.4,114.0,6,Refrigerant overcharge,RO,1
51.1,44.98,86.02,92.08,63.46,4.8,7.5,40.1,99.2,10.1,43.2,2.9,132.9,33.9,116.7,114.3,6,Refrigerant overcharge,RO,1
51.1,44.98,86.02,92.08,63.53,4.7,7.5,40.0,99.2,10.5,43.4,3.3,132.6,33.4,116.7,115.0,6,Refrigerant overcharge,RO,1
51.1,44.98,85.98,92.04,63.35,4.8,7.5,40.1,99.2,10.3,43.4,3.3,132.6,33.4,116.4,114.4,6,Refrigerant overcharge,RO,1
51.1,44.98,85.98,92.04,63.32,5.0,7.3,39.8,99.0,10.3,43.2,3.1,132.6,33.4,116.4,116.2,6,Refrigerant overcharge,RO,1
51.1,44.98,85.98,92.04,63.89,4.9,7.3,40.0,99.2,10.3,43.4,3.4,132.9,33.4,116.4,113.5,6,Refrigerant overcharge,RO,1
51.06,44.98,85.98,92.08,63.61,4.8,7.3,40.1,99.0,10.1,43.4,3.1,132.6,33.6,116.7,115.3,6,Refrigerant overcharge,RO,1
51.1,44.98,85.98,92.08,63.37,4.8,7.5,40.1,99.2,10.3,43.2,3.4,132.6,33.4,116.7,114.0,6,Refrigerant overcharge,RO,1
51.1,44.98,85.98,92.04,63.71,5.1,7.5,40.0,99.0,10.1,43.4,3.6,132.3,33.6,116.4,115.0,6,Refrigerant overcharge,RO,1
51.1,44.98,85.98,92.04,63.48,4.7,7.5,40.1,99.2,10.5,43.4,3.3,132.9,33.7,116.7,115.0,6,Refrigerant overcharge,RO,1
51.1,44.98,86.02,92.04,63.64,4.7,7.3,40.1,99.0,10.3,43.2,3.4,132.9,33.9,116.7,115.1,6,Refrigerant overcharge,RO,1
51.06,44.98,86.02,92.04,60.94,4.1,6.4,40.8,98.7,10.0,43.2,2.4,132.6,34.2,116.7,110.7,6,Refrigerant overcharge,RO,1
51.1,44.98,86.15,92.04,48.6,3.8,4.9,41.5,96.5,7.6,43.6,1.8,132.9,36.1,116.7,113.7,6,Refrigerant overcharge,RO,1
51.06,45.15,86.47,91.96,50.94,2.1,1.8,44.0,92.5,4.8,44.8,0.0,133.2,39.7,116.7,112.1,6,Refrigerant overcharge,RO,1
50.89,45.48,86.72,91.75,29.05,3.2,2.4,43.6,93.2,4.5,46.8,3.2,133.8,40.3,116.7,113.5,6,Refrigerant overcharge,RO,1
50.65,45.93,86.8,91.39,45.77,6.2,4.9,40.8,94.5,6.3,48.5,7.9,134.4,40.2,116.7,114.0,6,Refrigerant overcharge,RO,1
50.57,46.29,86.64,90.98,48.36,7.4,5.6,39.8,94.8,6.0,47.7,7.7,135.9,41.1,116.7,112.6,6,Refrigerant overcharge,RO,1
50.57,46.54,86.47,90.65,49.22,6.9,6.3,40.3,95.0,6.7,46.8,6.7,136.8,42.1,116.7,113.5,6,Refrigerant overcharge,RO,1
50.61,46.74,86.23,90.32,50.49,6.7,6.0,40.3,95.0,7.0,46.6,6.5,138.4,43.4,116.4,113.1,6,Refrigerant overcharge,RO,1
50.65,46.79,86.02,90.12,51.83,6.4,6.1,40.4,95.5,7.7,46.1,5.5,139.4,43.9,116.7,112.2,6,Refrigerant overcharge,RO,1
50.65,46.83,85.94,90.04,51.47,6.0,5.9,40.8,95.5,8.0,45.9,5.0,140.4,45.2,116.4,113.5,6,Refrigerant overcharge,RO,1
50.69,46.79,85.9,90.04,50.62,6.0,5.7,40.8,95.5,8.4,45.9,5.1,141.0,45.5,116.9,112.8,6,Refrigerant overcharge,RO,1
50.65,46.74,85.9,90.08,49.37,5.6,5.4,41.0,95.3,8.4,45.8,5.0,141.7,45.6,116.7,112.5,6,Refrigerant overcharge,RO,1
50.61,46.66,85.98,90.12,50.31,5.6,5.4,40.8,95.5,8.2,45.6,4.8,142.0,46.8,116.9,112.5,6,Refrigerant overcharge,RO,1
50.61,46.58,86.02,90.16,49.14,5.6,5.6,41.2,95.5,8.3,45.6,4.8,142.6,46.8,116.9,111.0,6,Refrigerant overcharge,RO,1
50.53,46.58,86.07,90.2,49.05,5.3,5.9,41.0,95.7,8.4,45.4,4.4,143.0,46.9,116.7,113.0,6,Refrigerant overcharge,RO,1
50.44,46.5,86.07,90.16,48.95,5.5,5.4,40.8,95.3,8.3,45.4,4.6,142.6,47.1,116.9,112.3,6,Refrigerant overcharge,RO,1
50.36,46.46,86.11,90.16,49.05,5.3,5.4,40.8,95.0,8.3,45.4,4.6,143.2,48.2,116.7,111.2,6,Refrigerant overcharge,RO,1
50.28,46.38,86.11,90.2,49.04,5.5,5.5,40.8,95.3,8.3,45.4,4.6,143.2,48.3,117.1,112.2,6,Refrigerant overcharge,RO,1
50.2,46.33,86.11,90.16,48.81,5.3,5.7,40.8,95.5,8.3,45.3,4.5,144.0,48.1,116.9,112.7,6,Refrigerant overcharge,RO,1
50.12,46.25,86.11,90.16,48.89,5.3,5.5,40.8,95.7,8.1,45.3,4.6,143.6,48.3,116.9,112.5,6,Refrigerant overcharge,RO,1
50.03,46.21,86.07,90.12,48.89,5.1,5.5,40.8,95.3,8.0,45.3,4.7,144.0,49.0,117.1,111.3,6,Refrigerant overcharge,RO,1
49.95,46.13,86.02,90.08,48.67,5.1,5.2,40.8,95.0,8.1,45.3,4.5,144.3,49.0,117.1,113.3,6,Refrigerant overcharge,RO,1
49.91,46.09,86.02,90.04,48.79,5.1,5.7,40.8,95.3,8.1,45.3,4.3,144.7,49.0,117.1,112.0,6,Refrigerant overcharge,RO,1
49.91,46.01,86.07,90.04,48.89,5.0,5.5,40.8,95.3,8.3,45.1,4.3,144.7,49.4,117.1,111.7,6,Refrigerant overcharge,RO,1
49.83,45.97,86.07,90.04,48.96,5.0,5.5,40.8,95.3,8.3,45.1,4.3,144.7,48.8,117.4,112.2,6,Refrigerant overcharge,RO,1
49.75,45.88,86.07,89.99,48.92,4.8,5.7,40.8,95.7,8.7,45.1,4.3,144.3,49.0,117.4,113.2,6,Refrigerant overcharge,RO,1
49.67,45.84,86.07,89.99,48.99,5.0,5.5,40.6,95.3,7.6,45.1,4.3,144.7,49.0,117.1,112.2,6,Refrigerant overcharge,RO,1
49.63,45.84,86.11,90.04,48.98,4.8,5.7,40.8,95.5,8.3,45.1,4.3,145.1,49.8,117.4,111.7,6,Refrigerant overcharge,RO,1
49.54,45.8,86.07,90.08,49.11,4.8,5.2,40.8,95.5,8.3,44.9,4.3,144.7,49.6,117.4,112.0,6,Refrigerant overcharge,RO,1
49.46,45.68,86.07,90.08,50.36,4.8,5.7,40.8,95.5,8.3,44.9,4.1,144.7,49.6,117.6,112.8,6,Refrigerant overcharge,RO,1
49.42,45.64,86.02,89.99,49.12,4.5,5.7,40.8,95.5,8.1,44.9,4.3,145.1,49.4,117.6,113.0,6,Refrigerant overcharge,RO,1
49.38,45.56,86.02,90.04,50.29,4.3,5.9,41.0,95.0,7.7,44.8,3.8,145.1,49.7,117.6,111.7,6,Refrigerant overcharge,RO,1
49.3,45.48,86.02,89.99,49.04,4.5,5.2,40.8,95.0,8.3,44.8,4.2,145.1,50.1,117.4,112.8,6,Refrigerant overcharge,RO,1
49.22,45.43,86.02,89.99,48.9,4.7,5.9,40.6,95.7,8.3,44.8,4.0,144.7,49.2,117.8,111.5,6,Refrigerant overcharge,RO,1
49.17,45.35,85.98,89.99,49.09,4.3,5.5,40.8,95.5,8.3,44.6,3.8,144.7,49.6,117.6,112.2,6,Refrigerant overcharge,RO,1
49.13,45.31,86.02,90.04,49.22,4.1,5.5,40.8,95.3,8.3,44.6,3.8,144.7,49.4,117.6,113.2,6,Refrigerant overcharge,RO,1
49.05,45.27,85.98,89.99,49.07,4.1,5.7,40.8,95.5,8.3,44.6,4.2,144.3,49.2,117.6,112.8,6,Refrigerant overcharge,RO,1
49.01,45.19,85.98,89.99,50.39,4.1,5.7,40.8,95.3,8.3,44.4,3.8,144.7,49.2,117.6,112.0,6,Refrigerant overcharge,RO,1
48.97,45.15,85.94,89.99,49.26,4.1,5.7,40.8,95.3,8.5,44.6,3.8,144.7,49.4,117.8,113.0,6,Refrigerant overcharge,RO,1
48.89,45.07,85.94,89.95,49.22,4.0,5.2,40.8,95.0,7.8,44.6,3.8,144.7,49.7,118.1,111.5,6,Refrigerant overcharge,RO,1
48.85,45.02,85.98,89.99,48.98,4.0,5.7,40.8,95.3,8.1,44.3,3.7,144.3,49.4,118.1,112.7,6,Refrigerant overcharge,RO,1
48.81,44.94,85.98,89.99,49.16,4.0,5.4,40.6,95.0,8.3,44.4,3.8,144.7,49.3,118.1,111.5,6,Refrigerant overcharge,RO,1
48.68,44.94,85.98,89.99,48.91,4.0,5.2,40.8,95.0,8.3,44.4,3.4,144.7,49.3,117.8,112.0,6,Refrigerant overcharge,RO,1
48.64,44.86,85.98,89.95,47.89,4.0,5.9,40.8,95.3,7.8,44.4,3.6,144.7,49.3,118.1,111.2,6,Refrigerant overcharge,RO,1
48.56,44.86,85.98,89.91,47.87,4.0,5.2,41.0,94.8,7.6,44.4,3.6,144.7,49.5,118.3,112.2,6,Refrigerant overcharge,RO,1
48.52,44.82,85.98,89.91,48.85,3.8,6.1,40.8,95.3,7.8,44.3,3.5,144.7,49.0,118.1,112.3,6,Refrigerant overcharge,RO,1
48.48,44.78,85.9,89.87,47.77,3.8,6.1,40.8,95.3,7.8,44.3,3.5,144.7,49.7,118.3,111.2,6,Refrigerant overcharge,RO,1
48.48,44.74,85.9,89.83,48.93,4.0,5.2,40.8,94.8,7.8,44.3,3.7,144.7,49.9,118.3,112.5,6,Refrigerant overcharge,RO,1
48.48,44.74,85.86,89.79,47.67,3.8,5.4,40.8,94.8,7.6,44.3,3.5,144.3,49.9,118.1,112.8,6,Refrigerant overcharge,RO,1
48.4,44.74,85.86,89.75,47.62,3.3,4.9,41.3,94.3,8.0,44.3,3.0,144.3,49.9,118.3,107.2,6,Refrigerant overcharge,RO,1
48.36,44.7,85.82,89.67,46.13,3.8,5.5,41.0,94.3,7.3,44.3,3.3,145.1,50.0,118.3,112.2,6,Refrigerant overcharge,RO,1
48.36,44.74,85.78,89.63,45.92,4.0,5.1,40.8,94.0,7.2,44.4,3.8,145.1,50.7,118.3,112.0,6,Refrigerant overcharge,RO,1
48.32,44.74,85.74,89.54,46.1,4.3,5.1,40.6,94.0,6.7,44.4,3.6,145.1,51.4,118.3,110.3,6,Refrigerant overcharge,RO,1
48.27,44.82,85.66,89.42,45.69,4.5,5.5,40.4,94.0,7.2,44.4,4.0,145.1,51.1,118.1,112.3,6,Refrigerant overcharge,RO,1
48.27,44.82,85.57,89.3,45.64,4.3,5.2,40.6,93.7,7.2,44.6,4.2,145.4,51.7,118.3,113.0,6,Refrigerant overcharge,RO,1
48.32,44.86,85.49,89.18,45.42,4.3,4.7,40.4,93.2,7.2,44.6,4.0,145.4,52.6,118.5,111.2,6,Refrigerant overcharge,RO,1
48.32,44.9,85.41,89.05,42.88,4.7,5.5,40.4,93.7,7.1,44.6,4.2,146.1,52.1,118.5,112.0,6,Refrigerant overcharge,RO,1
48.36,44.98,85.37,88.97,45.75,4.3,5.4,40.6,93.7,6.9,44.6,3.8,146.1,52.4,118.3,111.5,6,Refrigerant overcharge,RO,1
48.36,45.07,85.33,88.93,46.2,4.7,5.2,40.4,93.7,7.0,44.8,4.0,146.5,52.6,118.3,111.0,6,Refrigerant overcharge,RO,1
48.4,45.07,85.25,88.89,46.54,4.3,5.8,40.8,93.7,7.4,44.8,4.0,146.5,53.2,118.5,112.2,6,Refrigerant overcharge,RO,1
48.44,45.11,85.16,88.85,46.79,4.5,5.4,40.6,93.7,7.4,44.6,3.8,146.9,53.2,118.5,112.2,6,Refrigerant overcharge,RO,1
48.48,45.11,85.12,88.81,46.9,4.1,5.5,41.0,94.0,8.0,44.8,3.6,147.2,52.9,118.5,111.0,6,Refrigerant overcharge,RO,1
48.48,45.15,85.16,88.85,46.99,4.3,5.1,40.8,94.0,7.7,44.8,4.0,146.9,52.5,118.5,111.7,6,Refrigerant overcharge,RO,1
48.48,45.15,85.16,88.89,47.09,3.9,5.3,41.0,94.0,8.4,44.8,3.6,146.9,52.9,118.8,111.7,6,Refrigerant overcharge,RO,1
48.52,45.15,85.21,88.93,46.99,3.9,5.6,41.2,94.5,8.0,44.8,3.8,146.9,52.0,118.8,111.8,6,Refrigerant overcharge,RO,1
48.52,45.11,85.25,88.97,46.9,4.1,5.4,41.0,94.3,8.4,44.6,3.4,146.9,51.6,118.5,110.8,6,Refrigerant overcharge,RO,1
48.52,45.11,85.25,88.97,46.81,3.7,5.4,41.0,94.8,7.7,44.6,3.2,146.5,51.7,118.8,111.5,6,Refrigerant overcharge,RO,1
48.52,45.07,85.29,89.01,46.82,3.9,6.1,40.8,94.3,8.2,44.6,3.6,146.5,52.2,118.8,111.7,6,Refrigerant overcharge,RO,1
48.48,45.07,85.33,89.09,46.71,4.1,5.4,41.0,94.3,8.2,44.6,3.8,146.1,51.6,118.8,111.8,6,Refrigerant overcharge,RO,1
48.48,45.02,85.33,89.09,46.59,4.1,5.6,41.2,94.5,8.2,44.6,3.8,146.1,51.6,118.8,112.8,6,Refrigerant overcharge,RO,1
48.48,45.02,85.33,89.05,46.65,4.3,5.6,40.8,94.5,8.2,44.6,3.6,146.1,51.6,118.8,111.0,6,Refrigerant overcharge,RO,1
48.48,45.02,85.37,89.09,46.63,4.1,6.1,41.0,94.8,8.2,44.4,3.6,146.5,51.6,118.8,112.3,6,Refrigerant overcharge,RO,1
48.48,45.02,85.37,89.09,46.61,3.9,5.1,40.8,94.3,8.0,44.6,3.6,146.1,51.8,118.8,111.5,6,Refrigerant overcharge,RO,1
48.48,45.02,85.41,89.13,46.54,4.3,4.8,40.8,94.3,8.2,44.6,3.8,146.1,51.8,118.8,112.3,6,Refrigerant overcharge,RO,1
48.48,45.02,85.37,89.09,46.56,4.1,5.1,40.8,94.0,8.2,44.8,4.0,146.5,51.8,119.0,113.7,6,Refrigerant overcharge,RO,1
48.48,45.02,85.41,89.09,46.5,4.3,5.6,40.8,94.5,8.4,44.6,3.8,146.1,51.6,119.0,111.3,6,Refrigerant overcharge,RO,1
48.48,45.02,85.37,89.05,46.53,4.1,5.4,40.8,94.3,8.2,44.6,3.8,146.1,51.8,118.8,112.7,6,Refrigerant overcharge,RO,1
48.48,45.02,85.37,89.05,46.45,4.1,5.8,40.8,94.5,8.7,44.6,3.8,146.1,51.7,118.8,112.2,6,Refrigerant overcharge,RO,1
48.48,45.07,85.37,89.05,46.48,4.3,5.4,40.8,94.0,7.7,44.6,3.8,146.5,52.1,119.0,110.7,6,Refrigerant overcharge,RO,1
48.48,45.07,85.37,89.01,46.46,4.3,5.8,40.8,94.5,7.7,44.8,4.0,146.5,52.5,119.0,111.7,6,Refrigerant overcharge,RO,1
48.48,45.11,85.33,89.01,46.43,4.1,6.1,40.8,94.8,8.2,44.6,3.6,146.5,51.6,119.0,110.2,6,Refrigerant overcharge,RO,1
48.52,45.11,85.37,89.01,46.45,4.3,5.8,40.8,94.0,7.9,44.6,3.8,146.5,52.9,119.0,112.0,6,Refrigerant overcharge,RO,1
48.48,45.11,85.33,89.01,46.48,4.3,5.6,40.8,94.5,8.2,44.8,4.0,146.5,51.6,119.2,113.2,6,Refrigerant overcharge,RO,1
48.48,45.07,85.33,88.97,46.43,4.3,5.3,40.8,94.0,8.2,44.6,3.8,146.1,52.9,119.0,112.2,6,Refrigerant overcharge,RO,1
48.52,45.11,85.33,88.97,46.39,4.3,5.8,40.8,94.3,8.2,44.8,4.0,146.9,52.6,119.0,111.0,6,Refrigerant overcharge,RO,1
48.48,45.11,85.33,88.97,46.37,4.3,5.8,40.8,94.5,8.2,44.8,4.0,146.5,52.2,119.0,110.8,6,Refrigerant overcharge,RO,1
48.52,45.11,85.33,88.97,46.47,4.1,5.0,41.0,93.7,8.0,44.8,4.2,146.9,52.8,119.0,111.7,6,Refrigerant overcharge,RO,1
48.52,45.15,85.33,88.97,46.45,4.1,5.6,41.0,94.3,8.2,44.8,4.0,146.5,52.6,119.0,111.2,6,Refrigerant overcharge,RO,1
48.52,45.15,85.33,88.97,46.46,4.3,5.8,40.8,94.5,8.2,44.6,4.0,146.5,52.0,119.2,110.7,6,Refrigerant overcharge,RO,1
48.52,45.11,85.29,88.97,46.32,4.3,5.8,40.8,94.5,8.2,44.8,4.0,146.5,52.4,119.2,111.8,6,Refrigerant overcharge,RO,1
48.52,45.11,85.33,88.97,46.39,4.3,5.8,40.8,94.5,7.9,44.6,3.8,146.5,52.9,119.2,111.2,6,Refrigerant overcharge,RO,1
48.52,45.15,85.29,88.97,46.46,4.3,5.3,40.8,94.0,8.0,44.6,4.0,146.5,52.2,119.0,112.3,6,Refrigerant overcharge,RO,1
48.52,45.11,85.25,88.97,46.52,4.3,5.5,40.8,94.0,8.2,44.8,4.2,146.9,52.9,119.2,111.7,6,Refrigerant overcharge,RO,1
48.56,45.11,85.29,88.97,46.39,4.3,5.3,40.8,94.0,8.2,44.6,3.8,146.9,52.0,119.5,111.7,6,Refrigerant overcharge,RO,1
48.52,45.11,85.29,88.93,46.46,4.3,5.3,40.8,94.5,8.4,44.6,4.0,146.5,52.4,119.5,112.3,6,Refrigerant overcharge,RO,1
48.56,45.15,85.25,88.93,46.48,4.1,5.8,41.0,94.3,8.2,44.6,4.0,146.5,52.2,119.5,111.5,6,Refrigerant overcharge,RO,1
48.56,45.15,85.29,88.97,46.59,4.5,5.3,40.6,94.0,7.7,44.8,4.0,146.9,52.9,119.2,110.5,6,Refrigerant overcharge,RO,1
48.56,45.15,85.29,88.97,46.54,4.5,5.8,40.8,94.3,8.2,44.6,3.8,146.5,52.6,119.2,112.2,6,Refrigerant overcharge,RO,1
48.56,45.11,85.29,88.93,46.54,3.9,5.8,41.0,94.3,8.2,44.8,4.0,146.9,52.2,119.5,112.2,6,Refrigerant overcharge,RO,1
48.6,45.15,85.29,88.93,46.46,4.3,5.3,40.8,94.0,8.0,44.6,3.8,146.5,52.2,119.5,111.7,6,Refrigerant overcharge,RO,1
48.52,45.15,85.25,88.93,46.59,4.3,5.6,40.8,94.5,8.4,44.6,4.0,146.9,52.0,119.2,110.0,6,Refrigerant overcharge,RO,1
48.56,45.15,85.25,88.93,46.67,4.1,5.8,41.0,94.5,8.2,44.8,3.8,146.5,52.0,119.5,111.5,6,Refrigerant overcharge,RO,1
48.56,45.11,85.25,88.93,46.63,4.3,6.3,40.8,94.8,8.2,44.8,4.0,146.9,52.2,119.2,112.0,6,Refrigerant overcharge,RO,1
48.52,45.11,85.25,88.97,46.57,4.3,5.8,40.8,94.8,8.7,44.6,3.8,146.5,52.4,119.5,110.8,6,Refrigerant overcharge,RO,1
48.56,45.11,85.29,88.97,46.55,4.3,5.3,40.8,94.0,7.9,44.8,4.0,146.9,52.5,119.5,111.8,6,Refrigerant overcharge,RO,1
48.56,45.15,85.29,88.97,46.57,4.3,5.3,40.8,94.0,7.7,44.8,4.0,146.5,52.9,119.5,111.7,6,Refrigerant overcharge,RO,1
48.56,45.11,85.29,88.97,46.67,4.1,5.8,40.8,94.5,8.4,44.8,3.8,146.5,52.0,119.7,110.7,6,Refrigerant overcharge,RO,1
48.52,45.11,85.29,88.97,46.66,4.3,5.5,40.8,94.0,8.4,44.6,3.8,146.1,52.1,119.5,111.3,6,Refrigerant overcharge,RO,1
48.52,45.11,85.29,88.97,46.55,4.3,5.8,40.8,94.3,8.2,44.8,4.0,146.1,52.2,119.5,112.2,6,Refrigerant overcharge,RO,1
48.56,45.11,85.29,88.97,46.71,4.3,5.3,40.8,94.0,8.0,44.8,4.0,146.5,52.5,119.5,111.2,6,Refrigerant overcharge,RO,1
48.56,45.11,85.33,88.97,46.66,4.3,5.6,40.8,94.3,8.2,44.6,3.8,146.5,51.8,119.5,111.3,6,Refrigerant overcharge,RO,1
48.56,45.11,85.29,88.97,46.7,4.3,5.3,40.8,94.0,8.2,44.8,4.0,146.9,52.1,119.7,111.3,6,Refrigerant overcharge,RO,1
48.52,45.07,85.29,88.97,46.6,4.3,5.8,40.8,94.3,8.2,44.6,3.8,146.5,51.8,119.5,111.2,6,Refrigerant overcharge,RO,1
48.52,45.11,85.29,88.97,46.62,3.9,5.4,40.8,94.5,8.4,44.8,3.6,146.1,52.4,119.5,111.3,6,Refrigerant overcharge,RO,1
48.52,45.11,85.33,88.97,46.7,4.1,5.6,40.8,94.3,8.2,44.8,3.8,146.5,52.2,119.7,112.7,6,Refrigerant overcharge,RO,1
48.52,45.07,85.33,88.97,46.66,3.9,5.6,41.0,94.3,8.0,44.6,3.8,146.5,51.8,119.7,111.8,6,Refrigerant overcharge,RO,1
48.48,45.11,85.33,88.97,46.71,4.3,6.1,40.8,94.0,7.9,44.6,3.8,146.1,52.5,119.5,112.7,6,Refrigerant overcharge,RO,1
48.52,45.07,85.33,88.97,46.66,4.3,5.6,40.8,94.3,8.2,44.6,3.6,146.5,52.2,119.5,111.7,6,Refrigerant overcharge,RO,1
48.52,45.07,85.33,88.97,46.61,3.9,5.6,41.0,94.3,8.2,44.8,3.8,146.5,51.8,119.7,110.8,6,Refrigerant overcharge,RO,1
48.52,45.07,85.33,88.97,46.58,4.1,5.8,40.8,94.3,8.2,44.6,3.8,146.5,52.2,119.7,112.2,6,Refrigerant overcharge,RO,1
48.48,45.07,85.29,89.01,46.67,4.3,5.6,40.8,94.3,7.7,44.6,3.8,146.5,52.2,119.7,112.2,6,Refrigerant overcharge,RO,1
48.48,45.07,85.33,88.97,46.59,3.9,5.8,41.0,94.5,8.4,44.6,3.8,146.1,52.0,119.7,111.8,6,Refrigerant overcharge,RO,1
48.48,45.02,85.33,88.97,46.66,4.1,5.3,40.8,94.5,8.2,44.6,3.8,146.1,51.6,119.9,112.2,6,Refrigerant overcharge,RO,1
48.48,45.07,85.33,88.97,46.66,4.1,5.6,40.8,94.5,8.2,44.6,3.8,146.5,52.0,119.7,111.3,6,Refrigerant overcharge,RO,1
48.48,45.07,85.33,88.97,46.64,4.1,5.8,41.0,94.5,7.9,44.6,3.6,146.5,52.1,119.7,112.5,6,Refrigerant overcharge,RO,1
48.52,45.07,85.33,88.97,46.63,4.1,6.1,41.0,94.3,8.0,44.8,3.8,146.5,51.8,119.7,111.8,6,Refrigerant overcharge,RO,1
48.48,45.02,85.33,88.97,46.61,4.1,5.8,41.0,94.5,8.5,44.6,3.6,146.5,52.0,119.9,110.5,6,Refrigerant overcharge,RO,1
48.48,45.07,85.33,88.97,46.64,4.1,5.1,40.8,94.0,7.7,44.6,3.8,146.5,52.5,119.9,109.3,6,Refrigerant overcharge,RO,1
48.48,45.07,85.33,88.97,46.76,4.3,5.6,40.8,94.8,8.7,44.6,3.8,146.5,51.7,119.9,111.2,6,Refrigerant overcharge,RO,1
48.48,45.07,85.33,88.97,46.6,4.3,5.6,40.8,94.3,8.2,44.6,3.8,146.5,52.2,119.9,112.7,6,Refrigerant overcharge,RO,1
48.48,45.02,85.33,89.01,46.6,4.1,5.4,41.0,94.3,8.4,44.8,4.0,146.5,51.8,119.9,111.5,6,Refrigerant overcharge,RO,1
48.48,45.02,85.33,88.97,46.51,4.1,6.0,40.8,94.5,7.7,44.4,3.6,146.5,52.5,119.9,111.8,6,Refrigerant overcharge,RO,1
48.48,45.02,85.33,88.97,46.52,4.1,5.4,40.8,94.3,8.0,44.6,3.8,146.1,52.2,119.9,110.8,6,Refrigerant overcharge,RO,1
48.48,45.02,85.33,88.97,46.63,4.1,5.8,40.8,94.3,7.9,44.6,3.8,146.1,52.2,119.7,111.3,6,Refrigerant overcharge,RO,1
48.48,45.07,85.33,89.01,46.47,4.3,5.0,40.6,93.7,8.2,44.6,3.8,146.5,51.6,119.9,110.0,6,Refrigerant overcharge,RO,1
48.48,45.02,85.33,88.97,46.41,4.3,5.5,40.8,94.0,8.2,44.6,3.8,146.5,52.5,119.7,112.7,6,Refrigerant overcharge,RO,1
48.48,45.07,85.33,88.97,46.48,4.3,5.8,40.8,94.5,8.2,44.6,3.8,146.5,52.0,119.7,112.0,6,Refrigerant overcharge,RO,1
48.48,45.02,85.33,88.97,46.44,4.1,5.6,40.8,94.3,8.2,44.6,3.8,146.1,52.2,119.9,111.7,6,Refrigerant overcharge,RO,1
48.48,45.07,85.33,88.97,46.41,4.3,5.3,40.8,94.5,8.2,44.6,4.0,146.5,52.4,119.9,111.7,6,Refrigerant overcharge,RO,1
48.48,45.07,85.33,88.97,46.44,4.3,6.1,40.8,94.8,8.4,44.6,3.8,146.9,52.1,119.7,111.2,6,Refrigerant overcharge,RO,1
48.48,45.07,85.33,88.97,46.42,3.9,5.6,41.0,94.3,8.2,44.6,3.8,146.9,52.0,119.9,112.0,6,Refrigerant overcharge,RO,1
48.48,45.07,85.33,88.97,46.45,4.3,5.6,40.8,94.5,8.4,44.6,3.8,146.9,52.0,119.9,110.7,6,Refrigerant overcharge,RO,1
48.48,45.07,85.33,88.97,46.46,4.1,5.6,40.8,94.3,8.0,44.8,4.0,146.5,52.2,119.7,111.5,6,Refrigerant overcharge,RO,1
48.48,45.07,85.33,88.97,46.44,3.9,6.0,41.0,94.5,8.2,44.8,4.0,146.5,52.2,119.7,110.5,6,Refrigerant overcharge,RO,1
48.48,45.07,85.33,88.97,46.39,4.1,5.5,40.8,94.0,7.9,44.6,3.8,146.9,52.5,119.9,113.0,6,Refrigerant overcharge,RO,1
48.48,45.11,85.33,88.97,46.41,4.3,5.6,40.8,94.3,8.2,44.8,4.0,146.9,52.2,119.9,111.7,6,Refrigerant overcharge,RO,1
48.48,45.07,85.29,88.97,46.39,4.1,5.6,40.8,94.3,7.9,44.6,3.8,146.9,52.9,119.7,112.7,6,Refrigerant overcharge,RO,1
48.48,45.07,85.29,88.97,46.49,4.1,5.6,40.8,94.3,8.2,44.6,3.8,146.5,52.6,119.7,111.5,6,Refrigerant overcharge,RO,1
48.48,45.07,85.29,88.97,46.53,4.1,5.8,40.8,94.3,8.4,44.6,3.8,146.9,52.2,119.9,112.5,6,Refrigerant overcharge,RO,1
48.48,45.07,85.29,88.93,46.48,4.3,5.3,40.8,94.0,7.9,44.8,4.0,146.5,52.9,119.9,110.5,6,Refrigerant overcharge,RO,1
48.48,45.07,85.25,88.93,46.48,3.9,5.8,41.0,94.3,8.2,44.8,3.6,146.9,52.6,119.9,112.7,6,Refrigerant overcharge,RO,1
48.48,45.07,85.29,88.93,46.43,3.9,5.8,40.8,94.3,8.4,44.6,3.6,146.5,52.2,120.2,112.8,6,Refrigerant overcharge,RO,1
48.48,45.07,85.25,88.89,46.54,4.1,5.8,40.8,94.3,7.6,44.6,3.8,146.5,53.2,120.2,112.7,6,Refrigerant overcharge,RO,1
48.48,45.07,85.29,88.93,46.4,4.3,5.6,40.8,94.0,7.9,44.8,4.0,146.9,52.5,120.2,111.2,6,Refrigerant overcharge,RO,1
48.48,45.07,85.29,88.97,46.44,4.1,5.6,41.0,94.3,8.2,44.8,4.0,146.5,52.6,120.2,112.7,6,Refrigerant overcharge,RO,1
48.48,45.07,85.29,88.97,46.38,4.5,5.6,40.6,94.3,8.0,44.8,4.0,146.5,52.2,119.9,113.2,6,Refrigerant overcharge,RO,1
48.52,45.11,85.29,88.93,46.43,4.1,5.6,40.8,94.3,8.2,44.6,3.8,146.5,52.6,119.9,112.3,6,Refrigerant overcharge,RO,1
